"Product or process","Functional unit","Global warming potential per functional unit","Unit for 'Global warming potential' reporting","Country","Institution","System boundary","Included stages or activities","Impact categories","Ozone depletion potential per functional unit","Unit for 'Ozone depletion potential' reporting","Ozone formation per functional unit","Unit for 'Ozone formation' per functional unit","Ozone formation: human health per functional unit","Unit for 'Ozone formation: human health' reporting","Ozone formation: terrestrial ecosystems per functional unit","Unit for 'Ozone formation: terrestrial ecosystems' reporting","Photochemical oxidant creation potential
per functional unit","Unit for 'Photochemical oxidant creation potential' reporting","Acidification potential per functional unit","Unit for 'Acidification potential' reporting","Terrestrial acidification potential
per functional unit","Unit for 'Terrestrial acidification potential' reporting","Aquatic acidification potential
per functional unit","Unit for 'Aquatic acidification potential' reporting","Ocean acidification per functional unit","Unit for 'Ocean acidification' reporting","Eutrophication potential per functional unit","Unit for 'Eutrophication potential' reporting","Eutrophication potential: air per functional unit","Unit for 'Eutrophication potential: air' reporting","Eutrophication potential: water per functional unit","Unit for 'Eutrophication potential: water' reporting","Terrestrial eutrophication potential per functional unit","Unit for 'Terrestrial eutrophication potential' reporting","Marine eutrophication potential
per functional unit","Unit for 'Marine eutrophication potential' reporting","Freshwater eutrophication potential per functional unit","Unit for 'Freshwater eutrophication potential' reporting","Aquatic eutrophication potential
per functional unit","Unit for 'Aquatic eutrophication potential' reporting","Reactive nitrogen in water
per functional unit","Unit for 'Reactive nitrogen in water' reporting","Respiratory effects per functional unit","Unit for 'Respiratory effects' reporting","Particulate matter formation
per functional unit","Unit for 'Particulate matter formation' reporting","Respiratory
inorganics per functional unit","Unit for 'Respiratory
inorganics' reporting","Respiratory
organics
per functional unit","Unit for 'Respiratory
organics' reporting","Air pollution, sulfur dioxide
per functional unit","Unit for 'Air pollution, sulfur dioxide' reporting","Air pollution, nitrogen oxides
per functional unit","Unit for 'Air pollution, nitrogen oxides' reporting","Ecotoxicity potential
per functional unit","Unit for 'Ecotoxicity potential' reporting","Terrestrial ecotoxicity potential per functional unit","Unit for 'Terrestrial ecotoxicity potential' reporting","Freshwater aquatic ecotoxicity potential
per functional unit","Unit for 'Freshwater aquatic ecotoxicity potential' reporting","Marine aquatic ecotoxicity potential
per functional unit","Unit for 'Marine aquatic ecotoxicity potential' reporting","Aquatic ecotoxicity potential per functional unit","Unit for 'Aquatic ecotoxicity potential' reporting","Terrestrial ecotoxicity potential per functional unit 2","Unit for 'Terrestrial ecotoxicity potential' reporting 2","Human health: carcinogens
per functional unit","Unit for 'Human health: carcinogens reporting","Human health: non-carcinogens
per functional unit","Unit for 'Human health: non-carcinogens' reporting","Human toxicity potential
per functional unit","Unit for 'Human toxicity potential' reporting","Human toxicity potential: carcinogens
per functional unit","Unit for 'Human toxicity potential: carcinogens' reporting","Human toxicity potential: non-carcinogens per functional unit","Unit for 'Human toxicity potential: non-carcinogens' reporting","Total Malaria risk
per functional unit","Unit for 'Total malaria risk' reporting","Ionizing radiation per functional unit","Unit for 'Ionizing radiation' reporting","Ionizing radiation: human health per functional unit","Unit for 'Ionizing radiation: human health' reporting","Land use per functional unit","Unit for 'Land use' reporting","Agricultural land occupation per functional unit","Unit for 'Agricultural land occupation' reporting","Urban land occupation per functional unit","Unit for 'Urban land occupation' reporting","Land occupation
per functional unit","Unit for 'Land occupation' reporting","Natural land transformation per functional unit","Unit for 'Natural land transformation' reporting","Water use per functional unit","Unit for 'Water use' reporting","Blue water use per functional unit","Unit for 'Blue water use' reporting","Water scarcity per functional unit","Unit for 'Water scarcity' reporting","Scarce water use
per functional unit","Unit for 'Scarce water use' reporting","Water withdrawal per functional unit","Unit for 'Water withdrawal' reporting","Water footprint per functional unit","Unit for 'Water footprint' reporting","Metal depletion per functional unit","Unit for 'Metal depletion' reporting","Fossil depletion per functional unit","Unit for 'Fossil depletion' reporting","Abiotic fossil fuel depletion per functional unit","Unit for 'Abiotic fossil fuel depletion' reporting","Abiotic depletion potential: elements per functional unit","Unit for 'Abiotic depletion potential: elements' reporting","Abiotic depletion potential per functional unit","Unit for 'Abiotic depletion potential' reporting","Abiotic material extraction","Unit for 'Abiotic material extraction' reporting","Renewable energy carriers
per functional unit","Unit for 'Renewable energy carriers' reporting","Non-renewable energy carriers
per functional unit","Unit for 'Non-renewable energy carriers' reporting","Fossil energy carriers
per functional unit","Unit for 'Fossil energy carriers' reporting","Fossil fuels per functional unit","Unit for 'Fossil fuels' reporting","Minerals per functional unit","Unit for 'Minerals' reporting","Mineral resource scarcity per functional unit","Unit for 'Mineral resource scarcity' reporting","Fossil resource scarcity per functional unit","Unit for 'Fossil resource scarcity' reporting","Natural resource energy per functional unit","Unit for Natural resource energy' reporting","Resources: non-renewable per functional unit","Unit for 'Resources: non-renewable' reporting","Resources, renewable per functional unit","Unit for 'Resources: renewable' reporting","Resource use: energy carriers per fucntional unit","Unit for 'Resource use: energy carriers' reporting","Resource use: minerals and metals per functional unit","Unit for 'Resource use: minerals and metals' reporting","Resource use: fossils per functional unit","Unit for 'Resource use: fossils' reporting","Resource depletion per functional unit","Unit for 'Resource depletion' reporting","Cumulative energy demand per functional unit","Unit for 'Cumulative energy demand' reporting","Cumulative energy demand: non-renewable
per functional unit","Unit for 'Cumulative energy demand: non-renewable' reporting","Cumulative energy demand: renewable
per functional unit","Unit for 'Cumulative energy demand: renewable' reporting","Non-renewable energy use per functional unit","Unit for 'Non-renewable energy use' reporting","Primary energy consumption per functional unit","Unit for 'Primary energy consumption' reporting","Primary energy demand per functional unit","Unit for 'Primary energy demand' reporting","Hazardous waste
per functional unit","Unit for 'Hazardous waste' reporting","Heavy metals per functional unit","Unit for 'Heavy metals' reporting","Solid waste per functional unit","Unit for 'Solid waste' reporting","Human health
(Endpoint) per functional unit","Unit for 'Human health (Endpoint)' reporting","Resources (Endpoint) per functional unit","Unit for 'Resources (Endpoint)' reporting","Ecosystems (Endpoint) per functional unit","Unit for 'Ecosystems' reporting","Dissipated water per functional unit","Unit for 'Dissipated water' reporting","Resource depletion: water per functional unit","Unit for 'Resource depletion: water per functional unit' reporting","Species extinction risk per functional unit","Unit for 'Species extinction risk' reporting","References 2","Data sources copy 2"
"Face mask, filtering face piece (FFP2) with exhalation valve, single use (8 hrs)","The use of a face mask that complies with UNI EN 149:2009 or UNI EN 14683:2019 standards and is able to prevent the emission of respiratory droplets, in a pandemic situation for Italian citizens during a month (masks needed to protect 40 million citizens over one month)","5.60E+07"
"Face mask, filtering face piece (FFP2), single use (8 hrs)","The use of a face mask that complies with UNI EN 149:2009 or UNI EN 14683:2019 standards and is able to prevent the emission of respiratory droplets, in a pandemic situation for Italian citizens during a month (masks needed to protect 40 million citizens over one month)","3.80E+07"
"Face mask, N95, polypropylene","All surgical and N95 face masks produced in China in 2020 (from February 1 to the end of the year).","3.48E+07"
"Face mask, reusable, cloth, manual wash, no filter","One year of use by the UK population (i.e. one facemask used per person per day)","1.04E+09"
"Face mask, reusable, cloth, manual wash, single-use filter","One year of use by the UK population (i.e. one facemask used per person per day)","1.61E+09"
"Face mask, reusable, cloth, mashine wash, no filter","One year of use by the UK population (i.e. one facemask used per person per day)","4.10E+08"
"Face mask, reusable, cloth, mashine wash, single-use filter","One year of use by the UK population (i.e. one facemask used per person per day)","9.64E+08"
"Face mask, single-use, type I surgical","One 3-layer single-use medical face mask with nose wire","2.10E-02"
"Face mask, surgical, 3-layer, single-use, 6hrs of use, incineration prior to landfill","31 12-hour days for a single person","1.16E+00"
"Face mask, surgical, 3-layer, single-use, 12hrs of use, direct to landfill","31 12-hour days for a single person","5.36E-01"
"Face mask, surgical, 3-layer, single-use, 12hrs of use, incineration prior to landfill","31 12-hour days for a single person","5.80E-01"
"Face mask, surgical, 3-layer, single-use, 24hrs of use, incineration prior to landfill","31 12-hour days for a single person","2.90E-01"
"Face mask, surgical, polypropylene","All surgical and N95 face masks produced in China in 2020 (from February 1 to the end of the year).","2.10E+09"
"Face mask, surgical, reused, polypropylene, 4-layers","One use","4.91E-03"
"Face mask, surgical, single-use","One use","3.49E-02"
"Face mask, surgical, single-use (4 hrs)","The use of a face mask that complies with UNI EN 149:2009 or UNI EN 14683:2019 standards and is able to prevent the emission of respiratory droplets, in a pandemic situation for Italian citizens during a month (masks needed to protect 40 million citizens over one month)","2.70E+07"
"Face mask, surgical, single-use, one mask per commute/shop visit (13 masks per week), ""stricter scenario""","One person in Switzerland wearing facemasks during one working week when traveling to work with public transports and going three times in a shop.","2.40E-01"
"Face mask, surgical, single-use, one mask per day assuming no mask required Sunday (6 masks per week), ""less strict scenario""","One person in Switzerland wearing facemasks during one working week when traveling to work with public transports and going three times in a shop.","1.10E-01"
"Face mask, surgical, single-use, polypropylene, 4-layers","One use","3.27E-02"
"Face masks, filtering face piece (FFP2), reprocessed (Aura 1862+, 3M)","Protection of 100 health care workers against airborne viruses, using one FFP2 certified face mask, each during one working shift of an average of 2h in a hospital in the Netherlands.","2.77E+00"
"Face masks, filtering face piece (FFP2), single-use (Aura 1862+, 3M)","Protection of 100 health care workers against airborne viruses, using one FFP2 certified face mask, each during one working shift of an average of 2h in a hospital in the Netherlands.","6.55E+00"
"Face masks, reusable, cloth","One person's daily use over one year","6.62E+02"
"Face masks, reusable, cloth masks","Face masks required for one person over one month","6.42E-01"
"Face masks, reusable, cloth masks with packaging","Face masks required for one person over one month","7.61E-01"
"Face masks, reusable, one cloth mask","One use","3.21E-01"
"Face masks, single-use, N95 respirators","Face masks required for one person over one month","1.55E+00"
"Face masks, single-use, N95 respirators with packaging","Face masks required for one person over one month","4.32E+00"
"Face masks, single-use, NAVAmasks (Polylactic Acid mask)","Face masks required for one person over one month","9.46E-01"
"Face masks, single-use, one mask with an activated carbon filter layer","One use","3.70E-02"
"Face masks, single-use, one N95 respirator","One use","5.16E-02"
"Face masks, single-use, one NAVAmask (Polylactic Acid mask)","One use","3.15E-02"
"Face masks, single-use, one surgical mask","One use","2.89E-02"
"Face masks, single-use, surgical","One person's daily use over one year","6.98E+03"
"Face masks, single-use, surgical masks","Face masks required for one person over one month","8.67E-01"
"Face masks, single-use, surgical masks with packaging","Face masks required for one person over one month","1.18E+00"
"Face masks, single-use, with an activated carbon filter layer","Face masks required for one person over one month","1.11E+00"
"Face masks, single-use, with an activated carbon filter layer with packaging","Face masks required for one person over one month","1.78E+00"
"Face shield","One item","2.31E-01"
"Federated States of Micronesia health system","Provision over one year, national","1.47E+07"
"Federated States of Micronesia health system, per capita","Provision over one year, per capita","1.31E+02"
"Fentanyl (analgesic: opioid(short acting))","One kilogram of active pharmaceutical ingredient (API)","9.60E+01"
"Fiji health system","Provision over one year, national","5.34E+07"
"Fiji health system, per capita","Provision over one year, per capita","5.80E+01"
"Finland health system","Provision over one year","3.50E+09"
"Finland health system","Provision over one year","3.88E+09"
"Finland health system","Provision over one year","3.88E+09"
"Finland health system","Provision over one year","3.62E+09"
"Finland health system","Provision over one year","3.90E+09"
"Finland health system","Provision over one year","3.71E+09"
"Finland health system","Provision over one year","3.84E+09"
"Finland health system","Provision over one year","3.66E+09"
"Finland health system","Provision over one year","3.77E+09"
"Finland health system","Provision over one year","3.75E+09"
"Finland health system","Provision over one year","3.76E+09"
"Finland health system","Provision over one year","5.10E+09"
"Finland health system","Provision over one year","3.80E+09"
"Finland health system","Provision over one year","3.83E+09"
"Finland health system","Provision over one year","3.93E+09"
"Finland health system","Provision over one year, national","3.56E+09"
"Finland health system","Provision over one year, per million people",""
"Finland health system, per capita","Provision over one year, per capita","6.44E+02"
"Flexible cystoscope, Isiris single-use","One use","1.76E+00"
"Flexible cystoscope, reusable","One use","3.99E+00"
"Flexible cystoscope, reusable, Olympus CYF-V2 cysto-nephro videoscope, reprocessed with Medivators Advantage Plus™","One use","5.30E-01"
"Flexible cystoscope, reusable, Olympus CYF-V2 cysto-nephro videoscope, reprocessed with the ASP Evotech® ECR","One use","1.04E+00"
"Flexible cystoscope, reusable, reprocessing only","Reprocessing a reusable cystoscope one time","3.08E+00"
"Flexible cystoscope, single-use, Ambu aScope™ 4 Cysto","One use","2.40E+00"
"Flexible cystoscope, single-use, aS4C Ambu aScope","One item","2.06E+00"
"Flexible intubation scope, disposable (flexible video endoscope)","450 uses","1.23E+03"
"Flexible intubation scope, reusable (reusable fiberoptic bronchoscope)","450 uses","1.12E+03"
"Flexible ureteroscope, reusable","Use of one reusable flexible ureteroscope (Olympus Flexible Video) during one endourologic case (assuming 180 lifetime uses)","4.47E+00"
"Flexible ureteroscope, single use","Use of one single-use flexible ureteroscope (LithoVue, Boston Scientific) during one endourologic case","4.43E+00"
"Floss picks","One person using the product every
day for 5 years","1.14E+01"
"Fluoride varnish, during existing practice appointment, disposable exam kit","One five-year-old child receiving FV application twice over a one-year period.","1.09E+00"
"Fluoride varnish, during separate practice appointment, disposable exam kit","One five-year-old child receiving FV application twice over a one-year period.","8.12E+00"
"Fluoride varnish, in school, disposable exam kit","One five-year-old child receiving FV application twice over a one-year period.","3.31E+00"
"Fluoride varnish, in school, reusable exam kit","One five-year-old child receiving FV application twice over a one-year period.","2.89E+00"
"Fluorinated gases in single-use 30 mL gas cannisters","One procedure","2.70E+00"
"Fluorinated gases in single-use 75 mL gas cannisters","One procedure","7.50E+00"
"Fluorinated gases in traditional gas cylinders","One procedure","1.12E+02"
"Flupentixol decanoate injection provision","Provision for 28 patients over one year","1.15E+04"
"Food waste from patient meal, meat-containing","Food waste from one plate served to a single patient in hospital","6.04E-01"
"Food waste from patient meal, vegetarian","Food waste from one plate served to a single patient in hospital","3.57E-01"
"France health system","Provision over one year","2.02E+10"
"France health system","Provision over one year","2.11E+10"
"France health system","Provision over one year","1.97E+10"
"France health system","Provision over one year","1.99E+10"
"France health system","Provision over one year","2.06E+10"
"France health system","Provision over one year","1.94E+10"
"France health system","Provision over one year","2.90E+10"
"France health system","Provision over one year","2.48E+10"
"France health system","Provision over one year","2.14E+10"
"France health system","Provision over one year","1.94E+10"
"France health system","Provision over one year","2.49E+10"
"France health system","Provision over one year","3.44E+10"
"France health system","Provision over one year","1.95E+10"
"France health system","Provision over one year","2.51E+10"
"France health system","Provision over one year","2.13E+10"
"France health system","Provision over one year, national","2.17E+10"
"France health system, per capita","Provision over one year, per capita","3.22E+02"
"Fresh gas flow, Dräger Primus anesthetic machine, 1L/min (30% FiO2, no anesthetic agent)","One hour of continuous operation of the anaesthesia machine (with FiO2 of 30%).","1.30E-01"
"Fresh gas flow, Dräger Primus anesthetic machine, 2L/min (30% FiO2, no anesthetic agent)","One hour of continuous operation of the anaesthesia machine (with FiO2 of 30%).","1.30E-01"
"Fresh gas flow, Dräger Primus anesthetic machine, 4L/min (30% FiO2, no anesthetic agent)","One hour of continuous operation of the anaesthesia machine (with FiO2 of 30%).","1.20E-01"
"Fresh gas flow, Dräger Primus anesthetic machine, 6L/min (30% FiO2, no anesthetic agent)","One hour of continuous operation of the anaesthesia machine (with FiO2 of 30%).","1.40E-01"
"Fresh gas flow, Dräger Primus anesthetic machine, 18L/min (30% FiO2, no anesthetic agent)","One hour of continuous operation of the anaesthesia machine (with FiO2 of 30%).","4.00E-01"
"Fresh gas flow, GE Aisys CS2 anesthetic machine, 1L/min (30% FiO2, no anesthetic agent)","One hour of continuous operation of the anaesthesia machine (with FiO2 of 30%).","1.40E-01"
"Fresh gas flow, GE Aisys CS2 anesthetic machine, 2L/min (30% FiO2, no anesthetic agent)","One hour of continuous operation of the anaesthesia machine (with FiO2 of 30%).","1.30E-01"
"Fresh gas flow, GE Aisys CS2 anesthetic machine, 4L/min (30% FiO2, no anesthetic agent)","One hour of continuous operation of the anaesthesia machine (with FiO2 of 30%).","1.30E-01"
"Fresh gas flow, GE Aisys CS2 anesthetic machine, 6L/min (30% FiO2, no anesthetic agent)","One hour of continuous operation of the anaesthesia machine (with FiO2 of 30%).","1.40E-01"
"Fresh gas flow, GE Aisys CS2 anesthetic machine, 16L/min (30% FiO2, no anesthetic agent)","One hour of continuous operation of the anaesthesia machine (with FiO2 of 30%).","3.30E-01"
"Frozen section examination","One investigation","1.48E+00"
"Full blood examination, blood test","Collection and analysis of one test in a hospital setting","1.17E-01"
"Full blood examination, blood test","Collection and analysis of one test","1.16E-01"
"Gabon health system","Provision over one year, national","2.87E+08"
"Gabon health system, per capita","Provision over one year, per capita","1.25E+02"
"Gambia health system","Provision over one year, national","2.57E+07"
"Gambia health system, per capita","Provision over one year, per capita","1.00E+01"
"Gastrointestinal endoscopy","One procedure","2.84E+01"
"Gastrointestinal endoscopy suite in Germany","Provision over one year","6.27E+04"
"Gastroscopes, reusable (Olympus, H190)","One use","4.70E+00"
"Gastroscopes, single-use (Ambu aScope Gastro)","One use","1.09E+01"
"Gastroscopy with endoscopic grading of  gastric intestinal metaplasia (EGGIM) using narrow-band imaging (NBI)","One procedure","6.64E-02"
"Gastroscopy with endoscopic grading using operative link on gastric intestinal metaplasia (OLGIM) staging","One procedure","4.72E-01"
"General anesthesia for single-level transforaminal lumbar interbody fusions","One procedure","2.27E+01"
"General anesthesia for total knee joint replacement","Anesthesia for one total knee replacement in a hospital in Victoria, Australia","1.49E+01"
"General practice clinic appointment","One general practice clinic appointment","4.80E+00"
"Georgia health system","Provision over one year","8.21E+08"
"Georgia health system","Provision over one year, national","5.95E+08"
"Georgia health system, per capita","Provision over one year, per capita","1.58E+02"
"Geriatric clinic appointment, face-to-face","One hour-long geriatric clinic consultation","4.82E+00"
"Geriatric clinic appointment, virtual","One hour-long geriatric clinic consultation","9.94E-01"
"Germany health system","Provision over one year","5.51E+10"
"Germany health system","Provision over one year","6.03E+10"
"Germany health system","Provision over one year","5.43E+10"
"Germany health system","Provision over one year","5.60E+10"
"Germany health system","Provision over one year","5.21E+10"
"Germany health system","Provision over one year","6.47E+10"
"Germany health system","Provision over one year","5.75E+10"
"Germany health system","Provision over one year","6.25E+10"
"Germany health system","Provision over one year","5.43E+10"
"Germany health system","Provision over one year","6.40E+10"
"Germany health system","Provision over one year","5.44E+10"
"Germany health system","Provision over one year","5.70E+10"
"Germany health system","Provision over one year","5.39E+10"
"Germany health system","Provision over one year","5.44E+10"
"Germany health system","Provision over one year","6.58E+10"
"Germany health system","Provision over one year, national","5.75E+10"
"Germany health system","Provision over one year, per million people",""
"Germany health system, per capita","Provision over one year, per capita","6.91E+02"
"Ghana health system","Provision over one year, national","1.48E+09"
"Ghana health system, per capita","Provision over one year, per capita","4.60E+01"
"Glass polyalkenoate cements for dental restoration","Restorative material required to complete one dental restoration","6.00E-02"
"Global health system","Provision over one year","2.25E+12"
"Global health system","Provision over one year","2.04E+12"
"Global health system","Provision over one year","2.40E+12"
"Global health system","Provision over one year","2.10E+12"
"Global health system","Provision over one year","2.14E+12"
"Global health system","Provision over one year","1.87E+12"
"Global health system","Provision over one year","2.24E+12"
"Global health system","Provision over one year","1.70E+12"
"Global health system","Provision over one year","1.92E+12"
"Global health system","Provision over one year","2.19E+12"
"Global health system","Provision over one year","1.87E+12"
"Global health system","Provision over one year","2.39E+12"
"Global health system","Provision over one year","2.00E+12"
"Global health system","Provision over one year","2.29E+12"
"Global health system","Provision over one year","1.98E+12"
"Global health system","Provision over one year","1.70E+12"
"Global health system","Provision over one year","1.98E+12"
"Global health system","Provision over one year","2.04E+12"
"Global health system","Provision over one year","1.76E+12"
"Global health system","Provision over one year","2.51E+12"
"Global health system","Provision over one year","2.7E+12"
"Global health system","Provision over one year, global","2.60E+12"
"Global pharmaceutical industry","Provision over one year","5.20E+10"
"Glycopyrrolate (anticholinergic: quaternary amine)","One kilogram of active pharmaceutical ingredient (API)","7.60E+01"
"Greece health system","Provision over one year","4.00E+09"
"Greece health system","Provision over one year","7.58E+09"
"Greece health system","Provision over one year","7.59E+09"
"Greece health system","Provision over one year","4.39E+09"
"Greece health system","Provision over one year","4.46E+09"
"Greece health system","Provision over one year","7.49E+09"
"Greece health system","Provision over one year","5.94E+09"
"Greece health system","Provision over one year","4.00E+09"
"Greece health system","Provision over one year","4.55E+09"
"Greece health system","Provision over one year","4.45E+09"
"Greece health system","Provision over one year","4.28E+09"
"Greece health system","Provision over one year","5.20E+09"
"Greece health system","Provision over one year","6.99E+09"
"Greece health system","Provision over one year","4.20E+09"
"Greece health system","Provision over one year","4.43E+09"
"Greece health system","Provision over one year, national","2.74E+09"
"Greece health system, per capita","Provision over one year, per capita","2.56E+02"
"Greenland health system","Provision over one year","3.83E+09"
"Greenlight 180-W MoXy fiber, photovaporization device","One item","5.39E-01"
"Grenada health system","Provision over one year, national","1.21E+07"
"Grenada health system, per capita","Provision over one year, per capita","9.80E+01"
"GSK, pharmaceutical company","Provision over one year","1.65E+09"
"Guatemala health system","Provision over one year, national","1.01E+09"
"Guatemala health system, per capita","Provision over one year, per capita","5.80E+01"
"Guinea Bissau health system","Provision over one year, national","6.65E+07"
"Guinea Bissau health system, per capita","Provision over one year, per capita","3.30E+01"
